,Magnetometerx,Magnetometery,Magnetometerz
0,-1.568,-3.136,0.784
1,-1.568,-3.136,0.882
2,-1.568,-3.136,0.882
3,-1.568,-3.136,0.882
4,-1.568,-3.136,0.784
5,-1.568,-3.136,0.686
6,-1.568,-3.136,0.686
7,-1.568,-3.136,0.686
8,-1.568,-3.136,0.686
9,-1.568,-3.136,0.686
10,-1.568,-3.136,0.784
11,-1.568,-3.136,0.5880000000000001
12,-1.568,-3.136,0.686
13,-1.568,-3.136,0.686
14,-1.568,-3.136,0.686
15,-1.568,-3.136,0.686
16,-1.568,-3.136,0.784
17,-1.568,-3.136,0.686
18,-1.568,-3.136,0.686
19,-1.568,-3.136,0.686
20,-1.568,-3.136,0.686
21,-1.568,-3.136,0.784
22,-1.568,-3.136,0.784
23,-1.568,-3.136,0.784
24,-1.568,-3.136,0.784
25,-1.568,-3.136,0.784
26,-1.568,-3.136,0.784
27,-1.568,-3.136,0.882
28,-1.568,-3.136,0.784
29,-1.568,-3.136,0.784
30,-1.568,-3.136,0.784
31,-1.568,-3.136,0.784
32,-1.568,-3.136,0.686
33,-1.568,-3.136,0.784
34,-1.568,-3.136,0.686
35,-1.568,-3.136,0.686
36,-1.568,-3.136,0.686
37,-1.568,-3.136,0.686
38,-1.568,-3.136,0.686
39,-1.568,-3.136,0.686
40,-1.568,-3.136,0.784
41,-1.568,-3.136,0.784
42,-1.568,-3.136,0.784
43,-1.568,-3.136,0.784
44,-1.568,-3.136,0.686
45,-1.568,-3.136,0.686
46,-1.568,-3.136,0.686
47,-1.568,-3.136,0.686
48,-1.568,-3.136,0.686
49,-1.568,-3.136,0.882
50,-1.568,-3.136,0.686
51,-1.568,-3.136,0.686
52,-1.568,-3.136,0.686
53,-1.568,-3.136,0.686
54,-1.568,-3.136,0.784
55,-1.568,-3.136,0.784
56,-1.568,-3.136,0.686
57,-1.568,-3.136,0.686
58,-1.568,-3.136,0.686
59,-1.568,-3.136,0.686
60,-1.568,-3.136,0.784
61,-1.568,-3.136,0.882
62,-1.568,-3.136,0.784
63,-1.568,-3.136,0.784
64,-1.568,-3.136,0.784
65,-1.568,-3.136,0.784
66,-1.568,-3.136,0.686
67,-1.568,-3.136,0.882
68,-1.568,-3.136,0.784
69,-1.568,-3.136,0.784
70,-1.568,-3.136,0.784
71,-1.568,-3.136,0.686
72,-1.568,-3.136,0.882
73,-1.568,-3.136,0.686
74,-1.568,-3.136,0.686
75,-1.568,-3.136,0.686
76,-1.568,-3.136,0.686
77,-1.568,-3.136,0.686
78,-1.568,-3.136,0.784
79,-1.568,-3.136,0.784
80,-1.568,-3.136,0.784
81,-1.568,-3.136,0.784
82,-1.568,-3.136,0.784
83,-1.568,-3.136,0.784
84,-1.568,-3.136,0.784
85,-1.568,-3.136,0.784
86,-1.568,-3.136,0.784
87,-1.568,-3.136,0.784
88,-1.568,-3.136,0.784
89,-1.568,-3.136,0.686
90,-1.568,-3.136,0.784
91,-1.568,-3.136,0.784
92,-1.568,-3.136,0.784
93,-1.568,-3.136,0.784
94,-1.568,-3.136,0.784
95,-1.568,-3.136,0.784
96,-1.568,-3.136,0.784
97,-1.568,-3.136,0.784
98,-1.568,-3.136,0.784
99,-1.568,-3.136,0.784
