,Magnetometerx,Magnetometery,Magnetometerz
0,-1.568,0.686,0.49
1,-1.568,0.686,0.49
2,-1.568,0.98,0.5880000000000001
3,-1.568,0.98,0.5880000000000001
4,-1.568,0.98,0.5880000000000001
5,-1.568,0.784,0.392
6,-1.568,0.882,0.5880000000000001
7,-1.568,0.686,0.49
8,-1.568,0.686,0.49
9,-1.568,0.686,0.49
10,-1.568,0.686,0.49
11,-1.568,0.686,0.5880000000000001
12,-1.568,0.784,0.49
13,-1.568,0.392,0.49
14,-1.568,0.392,0.49
15,-1.568,0.392,0.49
16,-1.568,0.392,0.49
17,-1.568,0.784,0.392
18,-1.568,0.98,0.392
19,-1.568,0.98,0.392
20,-1.568,0.98,0.392
21,-1.568,0.98,0.392
22,-1.568,0.686,0.5880000000000001
23,-1.568,0.882,0.49
24,-1.568,0.882,0.5880000000000001
25,-1.568,0.882,0.5880000000000001
26,-1.568,0.882,0.5880000000000001
27,-1.568,0.882,0.5880000000000001
28,-1.568,0.392,0.5880000000000001
29,-1.568,0.98,0.5880000000000001
30,-1.568,0.882,0.5880000000000001
31,-1.568,0.882,0.5880000000000001
32,-1.568,0.882,0.5880000000000001
33,-1.568,0.5880000000000001,0.49
34,-1.568,0.686,0.5880000000000001
35,-1.568,0.784,0.392
36,-1.568,0.784,0.392
37,-1.568,0.784,0.392
38,-1.568,0.784,0.392
39,-1.568,0.784,0.5880000000000001
40,-1.568,0.686,0.49
41,-1.568,0.5880000000000001,0.5880000000000001
42,-1.568,0.5880000000000001,0.5880000000000001
43,-1.568,0.5880000000000001,0.5880000000000001
44,-1.568,0.784,0.5880000000000001
45,-1.568,0.882,0.5880000000000001
46,-1.568,0.686,0.49
47,-1.568,0.686,0.49
48,-1.568,0.686,0.49
49,-1.568,0.686,0.49
50,-1.568,0.686,0.5880000000000001
51,-1.568,0.5880000000000001,0.5880000000000001
52,-1.568,0.784,0.5880000000000001
53,-1.568,0.784,0.5880000000000001
54,-1.568,0.784,0.5880000000000001
55,-1.568,0.784,0.5880000000000001
56,-1.568,0.882,0.5880000000000001
57,-1.568,0.5880000000000001,0.49
58,-1.568,0.5880000000000001,0.49
59,-1.568,0.5880000000000001,0.49
60,-1.568,0.5880000000000001,0.49
61,-1.568,0.784,0.392
62,-1.568,0.784,0.5880000000000001
63,-1.568,0.686,0.5880000000000001
64,-1.568,0.686,0.5880000000000001
65,-1.568,0.686,0.5880000000000001
66,-1.568,0.686,0.5880000000000001
67,-1.568,0.882,0.5880000000000001
68,-1.568,0.882,0.49
69,-1.568,0.5880000000000001,0.49
70,-1.568,0.5880000000000001,0.49
71,-1.568,0.5880000000000001,0.49
72,-1.568,0.686,0.5880000000000001
73,-1.568,0.784,0.5880000000000001
74,-1.568,0.882,0.5880000000000001
75,-1.568,0.882,0.5880000000000001
76,-1.568,0.882,0.5880000000000001
77,-1.568,0.882,0.5880000000000001
78,-1.568,0.5880000000000001,0.49
79,-1.568,0.784,0.392
80,-1.568,0.784,0.5880000000000001
81,-1.568,0.784,0.5880000000000001
82,-1.568,0.784,0.5880000000000001
83,-1.568,0.784,0.5880000000000001
84,-1.568,0.5880000000000001,0.49
85,-1.568,0.686,0.49
86,-1.568,0.686,0.49
87,-1.568,0.686,0.49
88,-1.568,0.686,0.49
89,-1.568,0.882,0.49
90,-1.568,0.5880000000000001,0.5880000000000001
91,-1.568,0.98,0.5880000000000001
92,-1.568,0.98,0.5880000000000001
93,-1.568,0.98,0.5880000000000001
94,-1.568,0.98,0.5880000000000001
95,-1.568,0.49,0.49
96,-1.568,0.686,0.392
97,-1.568,0.5880000000000001,0.49
98,-1.568,0.5880000000000001,0.49
99,-1.568,0.5880000000000001,0.49
