,Magnetometerx,Magnetometery,Magnetometerz
0,-3.136,-1.568,1.1760000000000002
1,-3.136,-1.568,1.1760000000000002
2,-1.568,-1.568,1.1760000000000002
3,-3.136,-1.568,1.078
4,-3.136,-1.568,1.078
5,-3.136,-1.568,1.078
6,-3.136,-1.568,1.078
7,-3.136,-1.568,0.98
8,-3.136,-1.568,1.078
9,-1.568,-1.568,1.078
10,-1.568,-1.568,1.078
11,-1.568,-1.568,1.078
12,-1.568,-1.568,1.078
13,-3.136,-1.568,1.078
14,-3.136,-1.568,0.98
15,-3.136,-1.568,1.078
16,-3.136,-1.568,1.078
17,-3.136,-1.568,1.078
18,-3.136,-1.568,0.98
19,-3.136,-1.568,1.078
20,-3.136,-1.568,1.078
21,-3.136,-1.568,1.078
22,-3.136,-1.568,1.078
23,-3.136,-1.568,1.078
24,-3.136,-1.568,1.078
25,-3.136,-1.568,1.078
26,-3.136,-1.568,1.078
27,-3.136,-1.568,1.078
28,-3.136,-1.568,1.078
29,-3.136,-1.568,1.078
30,-1.568,-1.568,1.1760000000000002
31,-3.136,-1.568,1.1760000000000002
32,-3.136,-1.568,1.1760000000000002
33,-3.136,-1.568,1.1760000000000002
34,-3.136,-1.568,1.1760000000000002
35,-3.136,-1.568,1.1760000000000002
36,-3.136,-1.568,1.078
37,-3.136,-1.568,1.078
38,-3.136,-1.568,1.078
39,-3.136,-1.568,1.078
40,-3.136,-1.568,1.078
41,-3.136,-1.568,0.98
42,-3.136,-1.568,1.078
43,-3.136,-1.568,1.1760000000000002
44,-3.136,-1.568,1.1760000000000002
45,-3.136,-1.568,1.1760000000000002
46,-3.136,-1.568,1.1760000000000002
47,-3.136,-1.568,1.1760000000000002
48,-3.136,-1.568,0.98
49,-3.136,-1.568,0.98
50,-3.136,-1.568,0.98
51,-3.136,-1.568,0.98
52,-3.136,-1.568,1.078
53,-3.136,-1.568,1.078
54,-3.136,-1.568,1.1760000000000002
55,-3.136,-1.568,1.1760000000000002
56,-3.136,-1.568,1.1760000000000002
57,-3.136,-1.568,1.1760000000000002
58,-3.136,-1.568,1.078
59,-3.136,-1.568,1.1760000000000002
60,-3.136,-1.568,1.078
61,-3.136,-1.568,1.078
62,-3.136,-1.568,1.078
63,-3.136,-1.568,1.078
64,-3.136,-1.568,1.1760000000000002
65,-3.136,-1.568,1.078
66,-3.136,-1.568,1.078
67,-3.136,-1.568,1.078
68,-3.136,-1.568,1.078
69,-3.136,-1.568,1.078
70,-3.136,-1.568,1.078
71,-3.136,-1.568,1.1760000000000002
72,-3.136,-1.568,1.1760000000000002
73,-3.136,-1.568,1.1760000000000002
74,-3.136,-1.568,1.1760000000000002
75,-3.136,-1.568,1.1760000000000002
76,-1.568,-1.568,1.1760000000000002
77,-1.568,-1.568,1.1760000000000002
78,-1.568,-1.568,1.1760000000000002
79,-1.568,-1.568,1.1760000000000002
80,-3.136,-1.568,1.078
81,-3.136,-1.568,0.98
82,-3.136,-1.568,1.078
83,-3.136,-1.568,1.078
84,-3.136,-1.568,1.078
85,-3.136,-1.568,1.1760000000000002
86,-3.136,-1.568,1.078
87,-3.136,-1.568,1.1760000000000002
88,-3.136,-1.568,1.1760000000000002
89,-3.136,-1.568,1.1760000000000002
90,-3.136,-1.568,1.1760000000000002
91,-3.136,-1.568,1.078
92,-3.136,-1.568,1.274
93,-3.136,-1.568,1.078
94,-3.136,-1.568,1.078
95,-3.136,-1.568,1.078
96,-3.136,-1.568,1.078
97,-3.136,-1.568,1.1760000000000002
98,-3.136,-1.568,1.1760000000000002
99,-3.136,-1.568,1.1760000000000002
