,Magnetometerx,Magnetometery,Magnetometerz
0,3.136,1.568,1.078
1,3.136,1.568,1.078
2,3.136,1.568,1.078
3,3.136,1.568,1.078
4,3.136,1.568,0.98
5,3.136,1.568,1.078
6,3.136,1.568,1.078
7,3.136,1.568,1.078
8,3.136,1.568,1.078
9,3.136,1.568,0.98
10,3.136,1.568,1.1760000000000002
11,3.136,1.568,1.078
12,3.136,1.568,1.078
13,3.136,1.568,1.078
14,3.136,1.568,1.078
15,3.136,1.568,1.1760000000000002
16,4.704000000000001,1.568,1.078
17,4.704000000000001,1.568,1.078
18,4.704000000000001,1.568,1.078
19,4.704000000000001,1.568,1.078
20,3.136,1.568,1.078
21,3.136,1.568,0.98
22,3.136,1.568,1.1760000000000002
23,3.136,1.568,1.1760000000000002
24,3.136,1.568,1.1760000000000002
25,3.136,1.568,1.1760000000000002
26,3.136,1.568,1.078
27,3.136,1.568,1.1760000000000002
28,3.136,1.568,0.98
29,3.136,1.568,0.98
30,3.136,1.568,0.98
31,3.136,1.568,1.078
32,3.136,1.568,1.1760000000000002
33,3.136,3.136,1.1760000000000002
34,3.136,3.136,1.1760000000000002
35,3.136,3.136,1.1760000000000002
36,3.136,3.136,1.1760000000000002
37,3.136,3.136,1.1760000000000002
38,3.136,1.568,1.078
39,3.136,1.568,1.274
40,3.136,1.568,1.274
41,3.136,1.568,1.274
42,3.136,1.568,0.98
43,3.136,1.568,1.274
44,3.136,1.568,1.1760000000000002
45,3.136,1.568,1.1760000000000002
46,3.136,1.568,1.1760000000000002
47,3.136,1.568,1.1760000000000002
48,3.136,1.568,1.1760000000000002
49,3.136,1.568,1.078
50,3.136,1.568,1.078
51,3.136,1.568,1.078
52,3.136,1.568,1.078
53,3.136,1.568,1.078
54,3.136,1.568,1.078
55,3.136,1.568,1.274
56,3.136,1.568,1.274
57,3.136,1.568,1.274
58,3.136,1.568,1.274
59,3.136,1.568,0.98
60,3.136,1.568,1.1760000000000002
61,3.136,1.568,1.078
62,3.136,1.568,1.078
63,3.136,1.568,1.078
64,3.136,1.568,1.078
65,3.136,3.136,1.274
66,3.136,1.568,1.078
67,3.136,1.568,1.078
68,3.136,1.568,1.078
69,3.136,1.568,1.078
70,3.136,1.568,1.078
71,3.136,1.568,0.98
72,3.136,1.568,1.1760000000000002
73,3.136,1.568,1.1760000000000002
74,3.136,1.568,1.1760000000000002
75,3.136,1.568,1.1760000000000002
76,3.136,1.568,1.078
77,3.136,1.568,1.078
78,3.136,1.568,1.1760000000000002
79,3.136,1.568,1.1760000000000002
80,3.136,1.568,1.1760000000000002
81,3.136,1.568,0.98
82,3.136,1.568,1.1760000000000002
83,3.136,1.568,1.1760000000000002
84,3.136,1.568,1.1760000000000002
85,3.136,1.568,1.1760000000000002
86,3.136,1.568,1.1760000000000002
87,3.136,1.568,1.078
88,3.136,1.568,1.078
89,3.136,1.568,1.078
90,3.136,1.568,1.078
91,3.136,1.568,1.078
92,3.136,1.568,1.078
93,3.136,1.568,1.078
94,3.136,1.568,1.078
95,3.136,1.568,1.078
96,3.136,1.568,1.078
97,3.136,1.568,1.078
98,3.136,1.568,1.078
99,3.136,1.568,1.078
